GQE-optimized(best_so_far)/cx_count,GQE-optimized(best_so_far)/energy - R-CASCI,GQE-optimized(best_so_far)/energy - R-CCSD,GQE-optimized(best_so_far)/num_sampled_basis,GQE-optimized(best_so_far)/num_symmetry_preserving_basis,GQE-optimized(best_so_far)/subspace_dim,GQE-optimized(best_so_far)/total_gates,GQE-optimized/cx_count/max,GQE-optimized/energy/mean,GQE-optimized/energy/min,GQE-optimized/energy/std,GQE-optimized/subspace_dim/max,GQE-optimized/total_gates/max,Global-refined(best_so_far)/energy - R-CASCI,Global-refined(best_so_far)/energy - R-CCSD,Global-refined(best_so_far)/subspace_dim,Local-refined(best_so_far)/energy - R-CASCI,Local-refined(best_so_far)/energy - R-CCSD,Local-refined(best_so_far)/subspace_dim,epoch
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4896,-107.44792345875781,-107.44824844090738,0.0003989329930603603,186,8876,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,53
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4928,-107.44759255718293,-107.44826752380848,0.0028090010308334306,181,8908,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,54
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4864,-107.44654716945425,-107.44827217662687,0.007850619666056222,143,8844,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,55
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4928,-107.44717101181928,-107.44826658761599,0.006706941872023606,176,8908,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,56
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44726644609227,-107.44826596410907,0.006757070586346056,185,8780,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,57
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44774392643777,-107.44826229027652,0.0018671653224290258,175,8806,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,58
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44799316107397,-107.44825897308748,0.0003896236941172424,189,8780,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,59
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.4474923560503,-107.44825492509668,0.0029999921578414434,173,8838,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,60
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44750607154032,-107.44826109375732,0.0026288805805488903,175,8780,0.00017137357671970221,-0.30722856034537926,200,0.0003357198523730176,-0.30706421406972595,200,61
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44766148441832,-107.44825972848837,0.0023732017433997095,186,8780,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,62
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4864,-107.44667611189585,-107.44826299270414,0.007545776232622558,159,8844,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,63
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4928,-107.44717792438068,-107.44824678245666,0.006704944385589783,178,8998,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,64
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44782211572038,-107.44825432426038,0.0005570963894761344,175,8780,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,65
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4768,-107.44784010432278,-107.44826667825595,0.0005368009517157429,181,8748,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,66
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4736,-107.44722437493152,-107.44826157236798,0.0037980271706347336,176,8716,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,67
4672,0.0003321864748642156,-0.30706774744723475,76,76,200,8652,4800,-107.44551426960108,-107.44824530272561,0.011777843266057656,158,8780,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,68
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4672,-107.44782697942968,-107.4482935939414,0.0005984215934763524,177,8652,0.00016454784692143676,-0.30723538607517753,200,0.0003357198523730176,-0.30706421406972595,200,69
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4576,-107.44747040137707,-107.44825879615979,0.0026350484424712767,172,8556,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,70
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4552,-107.4474490163686,-107.44825754198428,0.003102700797336888,174,8492,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,71
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4552,-107.4478114639847,-107.44825562567235,0.0005410222448770415,172,8532,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,72
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4680,-107.44723952659132,-107.44827769550793,0.004073584819084684,172,8570,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,73
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4480,-107.44704808068212,-107.4482938934883,0.004118087866015516,160,8346,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,74
4360,0.0003103078103237067,-0.30708962611177526,72,72,199,8250,4352,-107.44753032554178,-107.44829716590374,0.0029014281432888206,170,8218,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,75
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4480,-107.44736852616343,-107.44831938091068,0.004280868818929232,177,8282,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,76
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4416,-107.44774443332763,-107.44830518415827,0.0028735493127498295,164,8306,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,77
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4512,-107.44732161686925,-107.44829211374255,0.003121037146246489,167,8312,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,78
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4640,-107.4471054216448,-107.4483028985957,0.004681780000598703,137,8440,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,79
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4472,-107.44763343566717,-107.44829499558432,0.0022594792585709403,166,8428,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,80
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4480,-107.4474442517692,-107.4483028401571,0.0031368717872402837,167,8460,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,81
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.44778472092257,-107.44830041569284,0.0006908167839962461,173,8484,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,82
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4640,-107.44710152999993,-107.44828300767115,0.0031912131012215602,160,8620,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,83
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4536,-107.44755576524817,-107.44829370684226,0.0019104667984943984,158,8484,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,84
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.44733076228009,-107.44827487924547,0.002980732576300303,166,8428,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,85
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4568,-107.44719681321386,-107.44829451828083,0.0031918077607895764,162,8458,0.00016008455538951694,-0.30723984936670945,200,0.0003357198523730176,-0.30706421406972595,200,86
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4472,-107.44768142277445,-107.44829555590518,0.0007257017279249123,169,8420,0.00015854220303879174,-0.3072413917190602,200,0.0003357198523730176,-0.30706421406972595,200,87
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.44764998849803,-107.44828730457175,0.0006809689840077302,174,8394,0.00015854220303879174,-0.3072413917190602,200,0.0003357198523730176,-0.30706421406972595,200,88
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4664,-107.44746883631863,-107.44829717354318,0.00260548760414252,160,8644,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,89
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4480,-107.44753809193726,-107.44830386524221,0.0018977753040434712,176,8460,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,90
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4568,-107.44723934268468,-107.44829421748013,0.0031832152434476562,168,8614,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,91
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4536,-107.44752256202155,-107.4482954491511,0.0023675266234080413,166,8452,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,92
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4536,-107.44734208208645,-107.4482909120197,0.0028000273431232673,170,8426,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,93
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4536,-107.44742659988177,-107.44829275118548,0.0023524354292990394,169,8426,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,94
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4440,-107.44760587842369,-107.44829415799413,0.0008432934359703586,150,8330,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,95
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4672,-107.44737965740961,-107.44829544915119,0.0009746970331449421,148,8742,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,96
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.4468891095258,-107.44828689670476,0.002732779610318372,164,8420,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,97
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4672,-107.44290750124536,-107.44830207264036,0.010983524325113566,158,8742,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,98
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.44650744806515,-107.44828879861852,0.0028929941060530534,176,8486,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,99
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4568,-107.44682746244273,-107.44829243818944,0.002226868503880385,174,8458,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,100
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4504,-107.44578185465232,-107.44828071911675,0.005325816172274206,146,8452,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,101
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4480,-107.44568162595611,-107.44828704507101,0.004580399688767446,154,8280,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,102
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4576,-107.4454707920941,-107.44824886777916,0.006552446177747371,154,8516,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,103
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4352,-107.44513997538326,-107.44830869117648,0.007794767319273345,142,8242,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,104
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4800,-107.44692709143646,-107.44828959390492,0.003166502319829069,160,8780,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,105
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4280,-107.44655799656526,-107.44832094861702,0.004568507830128539,170,8080,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,106
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4280,-107.44697139356934,-107.44828369559802,0.0033527952503222855,168,8082,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,107
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4024,-107.4473893554951,-107.44831329671781,0.002141062134095886,171,7850,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,108
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4280,-107.44701739529278,-107.44828890323468,0.0030653868530386703,181,8080,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,109
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4280,-107.44727100084381,-107.44830408719868,0.0025290870326832213,173,8080,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,110
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4288,-107.44742334607241,-107.4483040871987,0.0019588323573326016,178,8178,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,111
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4480,-107.44743613023334,-107.4483020726404,0.0018826749401810946,177,8460,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,112
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4416,-107.44686822733762,-107.44830473441691,0.0032682305386986413,168,8306,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,113
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4256,-107.44657875401974,-107.44831329671786,0.003976459799724522,171,8146,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,114
4224,0.00028452084104912956,-0.30711541308104984,75,75,200,8024,4192,-107.44252613240853,-107.44829370684234,0.00800649977649643,141,8076,0.0001530904563509239,-0.30724684346574804,200,0.0003357198523730176,-0.30706421406972595,200,115
