GQE-optimized(best_so_far)/cx_count,GQE-optimized(best_so_far)/energy - R-CASCI,GQE-optimized(best_so_far)/energy - R-CCSD,GQE-optimized(best_so_far)/num_sampled_basis,GQE-optimized(best_so_far)/num_symmetry_preserving_basis,GQE-optimized(best_so_far)/subspace_dim,GQE-optimized(best_so_far)/total_gates,GQE-optimized/cx_count/max,GQE-optimized/energy/mean,GQE-optimized/energy/min,GQE-optimized/energy/std,GQE-optimized/subspace_dim/max,GQE-optimized/total_gates/max,Global-refined(best_so_far)/energy - R-CASCI,Global-refined(best_so_far)/energy - R-CCSD,Global-refined(best_so_far)/subspace_dim,Local-refined(best_so_far)/energy - R-CASCI,Local-refined(best_so_far)/energy - R-CCSD,Local-refined(best_so_far)/subspace_dim,epoch
3568,0.07896109543065677,-0.28223751592790336,78,78,156,7458,4352,-107.36720459025797,-107.40441958899889,0.05691127073203396,50,8512,0.07893713378959433,-0.2822614775689658,200,0.07893713378958012,-0.28226147756898,200,12
3568,0.07896109543065677,-0.28223751592790336,78,78,156,7458,4288,-107.38441359623167,-107.40441417387075,0.044558272214816064,43,8268,0.07893713378959433,-0.2822614775689658,200,0.07893713378958012,-0.28226147756898,200,13
3568,0.07896109543065677,-0.28223751592790336,78,78,156,7458,4288,-107.38509822841475,-107.40440850130136,0.04094304420255102,48,8358,0.07893713378959433,-0.2822614775689658,200,0.07893713378958012,-0.28226147756898,200,14
3584,0.07895746822346439,-0.28224114313509574,71,71,148,7564,4224,-107.3906837803662,-107.40442578879441,0.033725545399226294,56,8294,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,15
3584,0.07895746822346439,-0.28224114313509574,71,71,148,7564,4096,-107.36389674977343,-107.40443021513734,0.06752503984917681,66,8166,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,16
3616,0.07894850721619662,-0.2822501041423635,83,83,161,7596,4000,-107.38458518430487,-107.40443474980168,0.0388168242481666,69,8160,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,17
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.3921489899207,-107.40444075949974,0.03951257934864316,52,7878,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,18
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.3894543522876,-107.40443553300365,0.04035074881276989,69,7756,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,19
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4032,-107.39375371443799,-107.40443763270984,0.031175854748856105,75,7922,0.07893713378958012,-0.28226147756898,200,0.07893713378958012,-0.28226147756898,200,20
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4160,-107.39646335177565,-107.40443841465012,0.026453638536012482,106,8140,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,21
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4128,-107.39922742039063,-107.40443933703403,0.01863452898777069,83,8018,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,22
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3840,-107.39976141349183,-107.40444314884074,0.022079278955076023,102,7820,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,23
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.39926192055815,-107.40444426655277,0.02221860216415984,87,7788,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,24
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.4020300144921,-107.40444345892743,0.007300419550972934,101,7724,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,25
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.4030377488416,-107.4044434589274,0.007008669119072178,112,7814,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,26
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3616,-107.40307298828509,-107.4044432401017,0.011859267676944675,133,7596,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,27
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40417436917049,-107.40444324350281,0.0006348858190953014,146,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,28
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3584,-107.40407556865999,-107.40444336745642,0.001753416643192949,142,7564,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,29
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.40416080708606,-107.40444341437315,0.0007171181430220724,130,7788,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,30
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3616,-107.40388156213493,-107.40444324350288,0.0031069695546546436,124,7596,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,31
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40418957577933,-107.40444345892746,0.0006350143999032321,139,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,32
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40297428206298,-107.4044438202811,0.007290275023683207,144,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,33
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.4032302177001,-107.40444336745638,0.007140518688243144,123,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,34
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40418767734191,-107.40444340911664,0.0006420913862527133,131,7718,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,35
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40341395453234,-107.40444324350288,0.006643014000465059,138,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,36
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.40372407044477,-107.40444412368234,0.003506751443759435,118,7846,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,37
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40425966059554,-107.40444412368224,0.0004776101250471755,125,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,38
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.4037056089824,-107.40444412368234,0.003692698385952498,103,7686,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,39
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40421249954241,-107.40444344469006,0.0006698607547742343,114,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,40
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40403500234419,-107.40444412368237,0.0017068386342322195,116,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,41
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3840,-107.40350104656173,-107.40444340911662,0.006437142396556919,146,7820,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,42
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40427326806814,-107.40444344469009,0.0005112650304667735,146,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,43
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40383581065056,-107.40444354956868,0.00347970579008754,142,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,44
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40423203518243,-107.40444413779494,0.0005131054607092842,145,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,45
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40431604106186,-107.40444354956875,0.00034218066780880303,147,7686,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,46
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40327866890719,-107.40444410302581,0.005315139082833367,127,7782,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,47
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.4042225053231,-107.40444340911662,0.00043568445674540575,139,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,48
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40426128296093,-107.40444341429678,0.0004399712493054522,133,7724,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,49
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40424614509361,-107.40444334324452,0.0005890127083775139,95,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,50
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40421749854829,-107.40444345892745,0.0006607995131076266,112,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,51
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3872,-107.402344765758,-107.40444403849425,0.009997649681643014,144,7942,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,52
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.40422117592978,-107.40444336745642,0.0006033652576655825,143,7756,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,53
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40428569411864,-107.40444391567334,0.00048450654448967204,147,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,54
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40425565381678,-107.40444336745642,0.0006072424720359226,100,7782,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,55
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3840,-107.40428291751867,-107.40444343675122,0.0004759122182027606,124,7910,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,56
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40420184234571,-107.40444322887312,0.000562613258775014,139,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,57
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3840,-107.40370783492035,-107.40444334324455,0.0035049848103269826,104,7820,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,58
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40385363313499,-107.40444323250027,0.003159495642075779,143,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,59
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.4037691729967,-107.4044434619597,0.0034886079030054086,144,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,60
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.4036067663683,-107.40444324350284,0.006388578592945591,123,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,61
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.40382862481893,-107.40444336745644,0.003152779988613477,122,7756,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,62
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40427264872352,-107.40444336745641,0.0004213792695413386,134,7724,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,63
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40361734616877,-107.40444345708566,0.006455816072737869,144,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,64
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.4042457429746,-107.4044434482066,0.0005830842060300963,131,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,65
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.40416410417964,-107.40444344469009,0.0006917157108649269,109,7788,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,66
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.4043115555495,-107.40444322887315,0.0003860319095025704,142,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,67
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40345507611944,-107.40444335242478,0.006414922986936146,93,7718,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,68
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40428891345157,-107.4044437637356,0.0004747282335512995,124,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,69
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.4043371587347,-107.40444354956877,0.00030853393668075807,142,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,70
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40197475900959,-107.40444384389416,0.02303039573705192,127,7686,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,71
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.4032969219576,-107.40444354956882,0.007159668272478861,132,7846,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,72
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40391371940093,-107.40444322887312,0.00310378271997631,139,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,73
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.40428933791098,-107.40444340911672,0.00041495622092987814,145,7692,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,74
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40192724875324,-107.40444354994543,0.023041218316009856,139,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,75
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40428215697789,-107.40444344468996,0.00042711295826900137,144,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,76
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40426698274214,-107.4044432325003,0.0004016551214752519,143,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,77
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3616,-107.40414818439264,-107.4044435495687,0.0007247452281596829,112,7686,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,78
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.40420136359809,-107.40444322887312,0.0005978400177562542,147,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,79
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40352385137865,-107.40444412368238,0.00638309970844674,137,7724,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,80
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.40423702465486,-107.40444352664132,0.0005417754438676503,113,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,81
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.4029855063124,-107.4044435291184,0.009020006841784207,92,7660,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,82
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3648,-107.4037376595327,-107.40444412368224,0.006369055978897205,118,7628,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,83
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40420997743573,-107.40444346195967,0.0016326115353315095,94,7814,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,84
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.40316975058494,-107.40444345892745,0.0072557967460760734,92,7814,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,85
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3680,-107.4042602191988,-107.4044441376856,0.0009253584303426498,121,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,86
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3712,-107.4042232033681,-107.40444356441606,0.0016300026358626704,125,7782,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,87
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40398975200928,-107.40444425987037,0.0031112857053297955,92,7782,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,88
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3776,-107.40391534388789,-107.40444345892746,0.0040191890001505,100,7846,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,89
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3744,-107.40279195167567,-107.4044433571286,0.009494451403842141,117,7750,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,90
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.40410809226405,-107.4044434615653,0.0030841879129179105,76,7846,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,91
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3840,-107.403643310305,-107.40444386713422,0.006508192946470561,124,7910,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,92
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3808,-107.4043726422609,-107.4044407702907,0.00019192370072272636,103,7878,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,93
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4000,-107.40353801587224,-107.40444064574473,0.006583479524992299,74,8070,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,94
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40395373878826,-107.404441710786,0.003343123661779101,133,7916,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,95
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40422565556723,-107.40444314271679,0.0009678879308076016,115,8006,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,96
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4032,-107.40432845408958,-107.40444324010173,0.0003774514847198313,95,8102,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,97
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40421282582155,-107.40444066681953,0.0010282962971328267,125,7942,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,98
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3904,-107.40403374478393,-107.40444346156528,0.003117118813238467,107,7910,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,99
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4096,-107.402233465758,-107.40443975182319,0.008630370338355226,59,8076,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,100
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3904,-107.40432274069371,-107.40443996283742,0.00040148762505204795,110,7910,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,101
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3904,-107.40354727576931,-107.40443996283734,0.0065924267562419234,84,7910,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,102
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40364746225794,-107.40444086224579,0.003573040599670796,107,7916,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,103
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3904,-107.40412346892002,-107.40444313892556,0.001681695907709675,76,7884,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,104
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.4038890213985,-107.40443996167407,0.003470453093486589,113,8006,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,105
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40356475860017,-107.404439961674,0.006600237848174356,77,7916,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,106
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40417896751276,-107.40443996167409,0.0016453199835451062,131,7942,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,107
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.40354415188084,-107.40443996167409,0.006675491663710484,106,8006,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,108
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40436318902988,-107.40443974610352,0.00025203672497324455,117,7916,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,109
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.40439405145277,-107.40444086224579,0.0001416838997686603,114,8006,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,110
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.40387429245266,-107.40443996283739,0.0035381303053111293,77,7948,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,111
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40357021126081,-107.40444064574476,0.006677428639862367,104,7916,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,112
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4032,-107.40368359370106,-107.40444314271676,0.0065269230737664665,120,8038,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,113
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3936,-107.40437739112744,-107.40443996167404,0.00018918234481640935,99,7974,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,114
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.40422876308243,-107.40443996283742,0.0016373279433458323,125,7948,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,115
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.4043601922034,-107.40443996167411,0.0002278109427593343,127,7948,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,116
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4000,-107.40223943812641,-107.40443996283739,0.012055017448562237,126,7980,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,117
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,4000,-107.40437944683123,-107.40443996283746,0.0001894673412643112,91,7980,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,118
3520,0.07894249751814186,-0.28225611384041827,69,69,104,7500,3968,-107.40365890470066,-107.4044397518232,0.006525656470162449,96,7948,0.0789371337895517,-0.28226147756900843,200,0.07893713378958012,-0.28226147756898,200,119
