GQE-optimized(best_so_far)/cx_count,GQE-optimized(best_so_far)/energy - R-CASCI,GQE-optimized(best_so_far)/energy - R-CCSD,GQE-optimized(best_so_far)/num_sampled_basis,GQE-optimized(best_so_far)/num_symmetry_preserving_basis,GQE-optimized(best_so_far)/subspace_dim,GQE-optimized(best_so_far)/total_gates,GQE-optimized/cx_count/max,GQE-optimized/energy/mean,GQE-optimized/energy/min,GQE-optimized/energy/std,GQE-optimized/subspace_dim/max,GQE-optimized/total_gates/max,Global-refined(best_so_far)/energy - R-CASCI,Global-refined(best_so_far)/energy - R-CCSD,Global-refined(best_so_far)/subspace_dim,Local-refined(best_so_far)/energy - R-CASCI,Local-refined(best_so_far)/energy - R-CCSD,Local-refined(best_so_far)/subspace_dim,epoch
3776,0.0789583854504059,-0.28224643136537964,96,96,200,7756,4704,-107.37676980366722,-107.40442487156747,0.04361249784972287,65,8864,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,10
3776,0.0789583854504059,-0.28224643136537964,96,96,200,7756,4576,-107.38326731634535,-107.40425759112071,0.035147729120547255,72,8556,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,11
3776,0.0789583854504059,-0.28224643136537964,96,96,200,7756,4736,-107.38643609353863,-107.40441922923068,0.04171801651199883,48,8716,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,12
3776,0.0789583854504059,-0.28224643136537964,96,96,200,7756,4352,-107.38820488512327,-107.40439924457168,0.038482215575511194,83,8422,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,13
3736,0.07894885122112782,-0.2822559655946577,86,86,200,7536,4640,-107.3879255879335,-107.40443440579675,0.0409264523014217,74,8710,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,14
3736,0.07894885122112782,-0.2822559655946577,86,86,200,7536,4504,-107.38474703716311,-107.40443768338686,0.04863483450456101,87,8484,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,15
2984,0.07893994132771809,-0.28226487548806745,94,94,162,6680,4384,-107.39433102222074,-107.40444331569016,0.03479306925694162,90,8364,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,16
2984,0.07893994132771809,-0.28226487548806745,94,94,162,6680,3680,-107.4032747577064,-107.40444142289994,0.003947208199718559,93,7596,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,17
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3744,-107.39950323703286,-107.40444612322817,0.02645490241327092,110,7634,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,18
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3808,-107.39887199227938,-107.40444612322818,0.026701263065380045,97,7698,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,19
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3592,-107.39845077245317,-107.40444612322821,0.028083534093590285,89,7278,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,20
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40370627088446,-107.40444612322827,0.0029780577632434204,93,7248,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,21
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3648,-107.40046937151482,-107.40444612322833,0.02605463092277583,88,7448,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,22
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.39730792319342,-107.40444612322833,0.03494118994935742,92,7032,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,23
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40438914007953,-107.40444612322833,0.00026780456533309404,90,7030,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,24
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3224,-107.40405332157256,-107.40444612322831,0.0023082486296976323,93,6968,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,25
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40440703856808,-107.40444612322827,0.00015699468104404135,84,7030,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,26
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3616,-107.40039281454133,-107.40444612322833,0.02612543759854912,82,7416,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,27
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3200,-107.4020346937794,-107.40444612322835,0.022826521533241398,81,7084,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,28
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3232,-107.40315632560736,-107.40444612322833,0.01186549665745756,81,7032,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,29
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3352,-107.4040596792598,-107.40444612322831,0.0019480164596835249,96,7242,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,30
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3288,-107.40426486771385,-107.4044461232283,0.0004556227465431779,84,7146,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,31
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3232,-107.40436455577499,-107.40444612322827,0.00019421206108541166,99,7122,0.0789371337895659,-0.28226768302621963,200,0.07893713378952327,-0.28226768302626226,200,32
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40286280316786,-107.40444612322827,0.01229833190594094,85,7120,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,33
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3576,-107.36469052236747,-107.4044461198649,0.0676883823088857,59,7466,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,34
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3264,-107.39807012974526,-107.40444612322827,0.03143410502247402,101,7154,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,35
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40081655795704,-107.40444611986491,0.021938490399252792,99,7120,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,36
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3256,-107.40426994213108,-107.40444612322824,0.00035988699169448984,107,7058,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,37
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3224,-107.40135579915096,-107.40444611986494,0.019646613261862535,97,7114,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,38
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3416,-107.40147566264854,-107.40444612322823,0.020119024011453907,96,7216,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,39
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.4030626275946,-107.40444612322827,0.011964827017266746,120,7280,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,40
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40425311641035,-107.40444611986491,0.0016321150094799222,101,7120,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,41
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3320,-107.40123583862031,-107.40444612322828,0.022039463420053123,90,7146,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,42
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3360,-107.40282771723847,-107.4044461232283,0.015545267630134483,93,7250,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,43
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3192,-107.40433160575205,-107.40444612322827,0.0008612888563532945,111,6992,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,44
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3288,-107.40440990667625,-107.4044461232283,0.00010649652707817926,113,7088,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,45
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3256,-107.40020955129984,-107.40444612322818,0.027776741492414356,105,7056,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,46
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3160,-107.4044051955697,-107.4044461198649,0.00011942282906390833,112,6960,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,47
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3224,-107.40439659610666,-107.40444612322827,0.00017717582700804672,110,7090,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,48
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40126769250939,-107.40444612322828,0.021875815310974836,90,7274,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,49
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3608,-107.39526749450941,-107.40444611650237,0.037991042261687265,101,7408,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,50
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3352,-107.40433639000211,-107.40444612322824,0.0001899758164729515,102,7178,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,51
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.40443717604347,-107.40444609465644,5.112934955641869e-05,86,7280,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,52
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40441061331244,-107.40444611986487,0.0002483880161453215,112,7250,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,53
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3384,-107.40432514691254,-107.40444612322824,0.0008886087898513129,118,7250,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,54
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3384,-107.40444085096325,-107.40444612322825,3.1097804198288316e-05,111,7274,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,55
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3384,-107.40443417180464,-107.40444612322833,0.00011141565748032065,111,7210,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,56
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3416,-107.40443074090977,-107.40444612322828,7.763390201266967e-05,109,7250,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,57
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3544,-107.39630916276816,-107.40444611986493,0.034038013748296875,83,7344,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,58
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3544,-107.40278155350823,-107.40444611986491,0.015566342470069711,113,7344,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,59
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3456,-107.40283559585046,-107.40444611986483,0.015546092914016972,112,7346,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,60
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3576,-107.40273411083184,-107.40444611986496,0.015559900405513591,141,7376,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,61
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40431886632432,-107.40444609465636,0.0008657079801672243,125,7248,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,62
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3416,-107.40439823657587,-107.40444611986493,0.00013178683902444123,125,7216,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,63
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.40439147351194,-107.40444612279619,0.00013622779209844694,129,7338,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,64
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3512,-107.40267336959461,-107.40444609465641,0.015614335706099155,128,7314,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,65
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40275036099038,-107.40444611986499,0.015566392024367371,121,7248,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,66
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3424,-107.40285549332461,-107.40444611650236,0.0155476797923156,139,7314,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,67
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.40441112039052,-107.4044461198649,9.417201204840335e-05,130,7280,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,68
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3736,-107.40126442659252,-107.4044461198649,0.02187259186244799,132,7536,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,69
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3416,-107.40425727064638,-107.40444611986496,0.0016295785487543519,132,7216,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,70
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40437382576214,-107.40444611618186,0.0001502413065239501,123,7306,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,71
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3512,-107.40283049258322,-107.4044461198649,0.015545660866665216,126,7312,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,72
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.40397871327464,-107.40444611986493,0.003028637599438846,148,7306,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,73
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3416,-107.40422735795035,-107.40444609465638,0.0016924610319870772,158,7306,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,74
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3480,-107.40285737125447,-107.40444611986491,0.015547997716805621,153,7306,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,75
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3448,-107.40275962087675,-107.40444609465644,0.015562212045338879,130,7248,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,76
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3456,-107.40439613986875,-107.40444611986494,0.00012816453475644163,161,7346,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,77
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3544,-107.40439058293197,-107.40444612322825,0.00018084975368565183,138,7344,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,78
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3608,-107.4043833977821,-107.40444611986491,0.00012425424403878638,133,7408,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,79
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3544,-107.4042825584638,-107.40444609128704,0.0008805466510873913,126,7590,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,80
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3512,-107.40438692258572,-107.40444609390084,0.0002514794716538273,113,7492,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,81
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3512,-107.40420256148965,-107.40444611986483,0.0016963083197789693,137,7428,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,82
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3704,-107.40431575576628,-107.4044461194334,0.0008682527132787396,123,7594,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,83
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3544,-107.40395066428471,-107.40444611986484,0.00271057382703239,128,7524,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,84
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3648,-107.39938246141192,-107.40444609390086,0.026734469594686696,101,7628,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,85
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3808,-107.39788575480398,-107.40444611986496,0.028038491787467475,151,7814,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,86
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3680,-107.40276601696618,-107.40444612279622,0.015562613852652729,141,7660,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,87
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3680,-107.40433785272171,-107.40444611986496,0.000925025195161236,162,7660,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,88
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.4043005855181,-107.40444611986494,0.0008875211943197934,132,7756,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,89
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3872,-107.40118769414758,-107.40444611986491,0.021878933078755724,144,7762,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,90
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3712,-107.40432667099032,-107.40444611986499,0.0009302424731324256,138,7692,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,91
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3744,-107.40348482646051,-107.40444611986496,0.006857213413921634,135,7724,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,92
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.4043162907244,-107.40444611986499,0.0009662743379591242,163,7692,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,93
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3840,-107.40432618029332,-107.40444611986493,0.0008670985340663433,160,7730,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,94
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3872,-107.4043754274362,-107.40444612322835,0.00023143522736091224,160,7820,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,95
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3872,-107.40424492338829,-107.40444611986501,0.0012134940939844095,153,7852,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,96
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3872,-107.4012614194641,-107.40444611986493,0.02211554571285995,158,7762,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,97
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3904,-107.40273942824896,-107.40444612322824,0.015666375743041958,161,7852,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,98
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.404352783627,-107.40444612279623,0.0008587541100838548,181,7724,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,99
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3800,-107.40428417683616,-107.4044461227962,0.0008823384918908614,178,7690,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,100
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3840,-107.40404881251881,-107.40444611986496,0.0017635530796698674,126,7820,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,101
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,4160,-107.39622479342208,-107.40444611986497,0.03403920612519852,119,8140,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,102
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3744,-107.40110577722007,-107.40444612322828,0.02187221693333095,119,7750,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,103
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3744,-107.40287015943164,-107.40444611986496,0.012256199547189985,148,7750,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,104
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.40284608068902,-107.40444612322815,0.01554784651158618,169,7846,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,105
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3680,-107.40268721280653,-107.40444611986497,0.015577378328185044,146,7718,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,106
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3648,-107.40433383066,-107.40444611986496,0.0009926055747607532,145,7686,0.0789371337895517,-0.28226768302623384,200,0.07893713378952327,-0.28226768302626226,200,107
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3680,-107.40442787751194,-107.40444611986497,0.00012251035553036046,138,7750,0.07893713378953748,-0.28226768302624805,200,0.07893713378952327,-0.28226768302626226,200,108
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3744,-107.40416370638597,-107.40444611986497,0.0014943952572622704,174,7724,0.07893713378953748,-0.28226768302624805,200,0.07893713378952327,-0.28226768302626226,200,109
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3680,-107.40423363792824,-107.40444612322821,0.0012240314909225736,172,7750,0.07893713378953748,-0.28226768302624805,200,0.07893713378952327,-0.28226768302626226,200,110
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3808,-107.40424473810675,-107.40444612322825,0.0012134614818349709,144,7788,0.07893713378953748,-0.28226768302624805,200,0.07893713378952327,-0.28226768302626226,200,111
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3712,-107.40432671753109,-107.40444612322821,0.0008706860763111233,168,7692,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,112
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.40273624523084,-107.40444612279627,0.015560641331768583,150,7756,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,113
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3776,-107.39790871619465,-107.40444612322827,0.030602309545990178,147,7756,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,114
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3712,-107.40123128654783,-107.40444612322824,0.021766809708774443,153,7782,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,115
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3552,-107.4043777198816,-107.40444611986497,0.0004022959796285429,149,7532,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,116
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3584,-107.40308200258977,-107.40444611986499,0.012283042374728966,147,7654,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,117
3160,0.07893713378970801,-0.2822676830260775,90,90,158,6960,3552,-107.40441605667887,-107.40444612322825,0.00017262642938423262,140,7590,0.07893713378952327,-0.28226768302626226,200,0.07893713378952327,-0.28226768302626226,200,118
